"anyo","provincia","comarca","cdmun","municipi","codi_sector","descripcio_sector","consum_kwh","observacions"
2018,"TARRAGONA","ALT CAMP","43010","ALIO",3,"INDUSTRIAL","682562",NULL
2018,"TARRAGONA","ALT CAMP","43010","ALIO",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","ALT CAMP","43010","ALIO",6,"TERCIARI","538724",NULL
2018,"TARRAGONA","ALT CAMP","43010","ALIO",7,"USOS DOMESTICS","600619",NULL
2018,"TARRAGONA","BAIX CAMP","43011","ALMOSTER",1,"PRIMARI","119901",NULL
2018,"TARRAGONA","BAIX CAMP","43011","ALMOSTER",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","BAIX CAMP","43011","ALMOSTER",4,"CONSTRUCCIO I OBRES PUBLIQUES","11404",NULL
2018,"TARRAGONA","BAIX CAMP","43011","ALMOSTER",6,"TERCIARI","904165",NULL
2018,"TARRAGONA","BAIX CAMP","43011","ALMOSTER",7,"USOS DOMESTICS","2213252",NULL
2018,"TARRAGONA","TARRAGONES","43012","ALTAFULLA",1,"PRIMARI","3986",NULL
2018,"TARRAGONA","TARRAGONES","43012","ALTAFULLA",3,"INDUSTRIAL","50674",NULL
2018,"TARRAGONA","TARRAGONES","43012","ALTAFULLA",4,"CONSTRUCCIO I OBRES PUBLIQUES","11348",NULL
2018,"TARRAGONA","TARRAGONES","43012","ALTAFULLA",6,"TERCIARI","9553660",NULL
2018,"TARRAGONA","TARRAGONES","43012","ALTAFULLA",7,"USOS DOMESTICS","10955009",NULL
2018,"TARRAGONA","BAIX EBRE","43013","AMETLLA DE MAR, L'",1,"PRIMARI","396044",NULL
2018,"TARRAGONA","BAIX EBRE","43013","AMETLLA DE MAR, L'",3,"INDUSTRIAL","343978",NULL
2018,"TARRAGONA","BAIX EBRE","43013","AMETLLA DE MAR, L'",4,"CONSTRUCCIO I OBRES PUBLIQUES","317803",NULL
2018,"TARRAGONA","BAIX EBRE","43013","AMETLLA DE MAR, L'",5,"TRANSPORT",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","BAIX EBRE","43013","AMETLLA DE MAR, L'",6,"TERCIARI","13680415",NULL
2018,"TARRAGONA","BAIX EBRE","43013","AMETLLA DE MAR, L'",7,"USOS DOMESTICS","20846245",NULL
2018,"TARRAGONA","MONTSIA","43014","AMPOSTA",1,"PRIMARI","5450398",NULL
2018,"TARRAGONA","MONTSIA","43014","AMPOSTA",3,"INDUSTRIAL","17762593",NULL
2018,"TARRAGONA","MONTSIA","43014","AMPOSTA",4,"CONSTRUCCIO I OBRES PUBLIQUES","181400",NULL
2018,"TARRAGONA","MONTSIA","43014","AMPOSTA",6,"TERCIARI","34182267",NULL
2018,"TARRAGONA","MONTSIA","43014","AMPOSTA",7,"USOS DOMESTICS","33194138",NULL
2018,"TARRAGONA","BAIX CAMP","43015","ARBOLI",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","BAIX CAMP","43015","ARBOLI",6,"TERCIARI","89562",NULL
2018,"TARRAGONA","BAIX CAMP","43015","ARBOLI",7,"USOS DOMESTICS","146202",NULL
2018,"TARRAGONA","BAIX PENEDES","43016","ARBOÇ, L'",1,"PRIMARI","39805",NULL
2018,"TARRAGONA","BAIX PENEDES","43016","ARBOÇ, L'",3,"INDUSTRIAL","146535836",NULL
2018,"TARRAGONA","BAIX PENEDES","43016","ARBOÇ, L'",4,"CONSTRUCCIO I OBRES PUBLIQUES","81175",NULL
2018,"TARRAGONA","BAIX PENEDES","43016","ARBOÇ, L'",6,"TERCIARI","6914804",NULL
2018,"TARRAGONA","BAIX PENEDES","43016","ARBOÇ, L'",7,"USOS DOMESTICS","5905184",NULL
2018,"TARRAGONA","BAIX CAMP","43017","ARGENTERA, L'",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","BAIX CAMP","43017","ARGENTERA, L'",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","BAIX CAMP","43017","ARGENTERA, L'",6,"TERCIARI","104319",NULL
2018,"TARRAGONA","BAIX CAMP","43017","ARGENTERA, L'",7,"USOS DOMESTICS","239019",NULL
2018,"TARRAGONA","TERRA ALTA","43018","ARNES",1,"PRIMARI","54790",NULL
2018,"TARRAGONA","TERRA ALTA","43018","ARNES",3,"INDUSTRIAL","11388",NULL
2018,"TARRAGONA","TERRA ALTA","43018","ARNES",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","TERRA ALTA","43018","ARNES",6,"TERCIARI","1120231",NULL
2018,"TARRAGONA","TERRA ALTA","43018","ARNES",7,"USOS DOMESTICS","769547",NULL
2018,"TARRAGONA","RIBERA D'EBRE","43019","ASCO",1,"PRIMARI","957819",NULL
2018,"TARRAGONA","RIBERA D'EBRE","43019","ASCO",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","RIBERA D'EBRE","43019","ASCO",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","RIBERA D'EBRE","43019","ASCO",6,"TERCIARI","2669666",NULL
2018,"TARRAGONA","RIBERA D'EBRE","43019","ASCO",7,"USOS DOMESTICS","3284730",NULL
2018,"TARRAGONA","BAIX PENEDES","43020","BANYERES DEL PENEDES",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","BAIX PENEDES","43020","BANYERES DEL PENEDES",3,"INDUSTRIAL","25382668","Inclou el consum del sector energètic."
2018,"TARRAGONA","BAIX PENEDES","43020","BANYERES DEL PENEDES",4,"CONSTRUCCIO I OBRES PUBLIQUES","10903",NULL
2018,"TARRAGONA","BAIX PENEDES","43020","BANYERES DEL PENEDES",6,"TERCIARI","2370338",NULL
2018,"TARRAGONA","BAIX PENEDES","43020","BANYERES DEL PENEDES",7,"USOS DOMESTICS","4900564",NULL
2018,"TARRAGONA","CONCA DE BARBERA","43021","BARBERA DE LA CONCA",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","CONCA DE BARBERA","43021","BARBERA DE LA CONCA",3,"INDUSTRIAL","280569",NULL
2018,"TARRAGONA","CONCA DE BARBERA","43021","BARBERA DE LA CONCA",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","CONCA DE BARBERA","43021","BARBERA DE LA CONCA",6,"TERCIARI","383508",NULL
2018,"TARRAGONA","CONCA DE BARBERA","43021","BARBERA DE LA CONCA",7,"USOS DOMESTICS","706230",NULL
2018,"TARRAGONA","TERRA ALTA","43022","BATEA",1,"PRIMARI","617732",NULL
2018,"TARRAGONA","TERRA ALTA","43022","BATEA",3,"INDUSTRIAL","655398",NULL
2018,"TARRAGONA","TERRA ALTA","43022","BATEA",4,"CONSTRUCCIO I OBRES PUBLIQUES","95626",NULL
2018,"TARRAGONA","TERRA ALTA","43022","BATEA",6,"TERCIARI","1659255",NULL
2018,"TARRAGONA","TERRA ALTA","43022","BATEA",7,"USOS DOMESTICS","2232540",NULL
2018,"TARRAGONA","PRIORAT","43023","BELLMUNT DEL PRIORAT",1,"PRIMARI","60893",NULL
2018,"TARRAGONA","PRIORAT","43023","BELLMUNT DEL PRIORAT",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","PRIORAT","43023","BELLMUNT DEL PRIORAT",6,"TERCIARI","417015",NULL
2018,"TARRAGONA","PRIORAT","43023","BELLMUNT DEL PRIORAT",7,"USOS DOMESTICS","499952",NULL
2018,"TARRAGONA","BAIX PENEDES","43024","BELLVEI",1,"PRIMARI","208038",NULL
2018,"TARRAGONA","BAIX PENEDES","43024","BELLVEI",3,"INDUSTRIAL","5196080",NULL
2018,"TARRAGONA","BAIX PENEDES","43024","BELLVEI",4,"CONSTRUCCIO I OBRES PUBLIQUES","92258",NULL
2018,"TARRAGONA","BAIX PENEDES","43024","BELLVEI",6,"TERCIARI","4033221",NULL
2018,"TARRAGONA","BAIX PENEDES","43024","BELLVEI",7,"USOS DOMESTICS","3590817",NULL
2018,"TARRAGONA","BAIX EBRE","43025","BENIFALLET",1,"PRIMARI","480502",NULL
2018,"TARRAGONA","BAIX EBRE","43025","BENIFALLET",3,"INDUSTRIAL","33488",NULL
2018,"TARRAGONA","BAIX EBRE","43025","BENIFALLET",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","BAIX EBRE","43025","BENIFALLET",6,"TERCIARI","885059",NULL
2018,"TARRAGONA","BAIX EBRE","43025","BENIFALLET",7,"USOS DOMESTICS","1295881",NULL
2018,"TARRAGONA","RIBERA D'EBRE","43026","BENISSANET",1,"PRIMARI","1976286",NULL
2018,"TARRAGONA","RIBERA D'EBRE","43026","BENISSANET",3,"INDUSTRIAL","86613",NULL
2018,"TARRAGONA","RIBERA D'EBRE","43026","BENISSANET",4,"CONSTRUCCIO I OBRES PUBLIQUES","9233",NULL
2018,"TARRAGONA","RIBERA D'EBRE","43026","BENISSANET",6,"TERCIARI","1150971",NULL
2018,"TARRAGONA","RIBERA D'EBRE","43026","BENISSANET",7,"USOS DOMESTICS","1554243",NULL
2018,"TARRAGONA","PRIORAT","43027","BISBAL DE FALSET, LA",1,"PRIMARI","180275",NULL
2018,"TARRAGONA","PRIORAT","43027","BISBAL DE FALSET, LA",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","PRIORAT","43027","BISBAL DE FALSET, LA",6,"TERCIARI","199476",NULL
2018,"TARRAGONA","PRIORAT","43027","BISBAL DE FALSET, LA",7,"USOS DOMESTICS","364228",NULL
2018,"TARRAGONA","BAIX PENEDES","43028","BISBAL DEL PENEDES, LA",1,"PRIMARI","420914",NULL
2018,"TARRAGONA","BAIX PENEDES","43028","BISBAL DEL PENEDES, LA",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","BAIX PENEDES","43028","BISBAL DEL PENEDES, LA",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","BAIX PENEDES","43028","BISBAL DEL PENEDES, LA",6,"TERCIARI","6833354",NULL
2018,"TARRAGONA","BAIX PENEDES","43028","BISBAL DEL PENEDES, LA",7,"USOS DOMESTICS","6247725",NULL
2018,"TARRAGONA","CONCA DE BARBERA","43029","BLANCAFORT",1,"PRIMARI","20808",NULL
2018,"TARRAGONA","CONCA DE BARBERA","43029","BLANCAFORT",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","CONCA DE BARBERA","43029","BLANCAFORT",6,"TERCIARI","230818",NULL
2018,"TARRAGONA","CONCA DE BARBERA","43029","BLANCAFORT",7,"USOS DOMESTICS","666908",NULL
2018,"TARRAGONA","BAIX PENEDES","43030","BONASTRE",1,"PRIMARI","150112",NULL
2018,"TARRAGONA","BAIX PENEDES","43030","BONASTRE",3,"INDUSTRIAL","5450",NULL
2018,"TARRAGONA","BAIX PENEDES","43030","BONASTRE",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","BAIX PENEDES","43030","BONASTRE",6,"TERCIARI","569319",NULL
2018,"TARRAGONA","BAIX PENEDES","43030","BONASTRE",7,"USOS DOMESTICS","894004",NULL
2018,"TARRAGONA","BAIX CAMP","43031","BORGES DEL CAMP, LES",1,"PRIMARI","228942",NULL
2018,"TARRAGONA","BAIX CAMP","43031","BORGES DEL CAMP, LES",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","BAIX CAMP","43031","BORGES DEL CAMP, LES",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","BAIX CAMP","43031","BORGES DEL CAMP, LES",6,"TERCIARI","2233202",NULL
2018,"TARRAGONA","BAIX CAMP","43031","BORGES DEL CAMP, LES",7,"USOS DOMESTICS","3201956",NULL
2018,"TARRAGONA","TERRA ALTA","43032","BOT",1,"PRIMARI","291319",NULL
2018,"TARRAGONA","TERRA ALTA","43032","BOT",3,"INDUSTRIAL","593955","Inclou el consum del sector energètic."
2018,"TARRAGONA","TERRA ALTA","43032","BOT",6,"TERCIARI","687471",NULL
2018,"TARRAGONA","TERRA ALTA","43032","BOT",7,"USOS DOMESTICS","887409",NULL
2018,"TARRAGONA","BAIX CAMP","43033","BOTARELL",1,"PRIMARI","269567",NULL
2018,"TARRAGONA","BAIX CAMP","43033","BOTARELL",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic. Inclou el consum del sector energètic."
2018,"TARRAGONA","BAIX CAMP","43033","BOTARELL",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","BAIX CAMP","43033","BOTARELL",6,"TERCIARI","5065223",NULL
2018,"TARRAGONA","BAIX CAMP","43033","BOTARELL",7,"USOS DOMESTICS","1680028",NULL
2018,"TARRAGONA","ALT CAMP","43034","BRAFIM",1,"PRIMARI","127690",NULL
2018,"TARRAGONA","ALT CAMP","43034","BRAFIM",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","ALT CAMP","43034","BRAFIM",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","ALT CAMP","43034","BRAFIM",6,"TERCIARI","508261",NULL
2018,"TARRAGONA","ALT CAMP","43034","BRAFIM",7,"USOS DOMESTICS","1077952",NULL
2018,"TARRAGONA","PRIORAT","43035","CABACES",1,"PRIMARI","119220",NULL
2018,"TARRAGONA","PRIORAT","43035","CABACES",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","PRIORAT","43035","CABACES",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","PRIORAT","43035","CABACES",6,"TERCIARI","205724",NULL
2018,"TARRAGONA","PRIORAT","43035","CABACES",7,"USOS DOMESTICS","348661",NULL
2018,"TARRAGONA","ALT CAMP","43036","CABRA DEL CAMP",1,"PRIMARI","107390",NULL
2018,"TARRAGONA","ALT CAMP","43036","CABRA DEL CAMP",3,"INDUSTRIAL","1677597","Inclou el consum del sector energètic."
2018,"TARRAGONA","ALT CAMP","43036","CABRA DEL CAMP",4,"CONSTRUCCIO I OBRES PUBLIQUES","10135",NULL
2018,"TARRAGONA","ALT CAMP","43036","CABRA DEL CAMP",6,"TERCIARI","1141946",NULL
2018,"TARRAGONA","ALT CAMP","43036","CABRA DEL CAMP",7,"USOS DOMESTICS","1996554",NULL
2018,"TARRAGONA","BAIX PENEDES","43037","CALAFELL",1,"PRIMARI","75857",NULL
2018,"TARRAGONA","BAIX PENEDES","43037","CALAFELL",3,"INDUSTRIAL","803672",NULL
2018,"TARRAGONA","BAIX PENEDES","43037","CALAFELL",4,"CONSTRUCCIO I OBRES PUBLIQUES","357794",NULL
2018,"TARRAGONA","BAIX PENEDES","43037","CALAFELL",5,"TRANSPORT",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","BAIX PENEDES","43037","CALAFELL",6,"TERCIARI","30384427",NULL
2018,"TARRAGONA","BAIX PENEDES","43037","CALAFELL",7,"USOS DOMESTICS","55834151",NULL
2018,"TARRAGONA","BAIX CAMP","43038","CAMBRILS",1,"PRIMARI","2483604",NULL
2018,"TARRAGONA","BAIX CAMP","43038","CAMBRILS",3,"INDUSTRIAL","1823980",NULL
2018,"TARRAGONA","BAIX CAMP","43038","CAMBRILS",4,"CONSTRUCCIO I OBRES PUBLIQUES","361688",NULL
2018,"TARRAGONA","BAIX CAMP","43038","CAMBRILS",6,"TERCIARI","69713084",NULL
2018,"TARRAGONA","BAIX CAMP","43038","CAMBRILS",7,"USOS DOMESTICS","69764745",NULL
2018,"TARRAGONA","BAIX CAMP","43039","CAPAFONTS",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","BAIX CAMP","43039","CAPAFONTS",6,"TERCIARI","110478",NULL
2018,"TARRAGONA","BAIX CAMP","43039","CAPAFONTS",7,"USOS DOMESTICS","205782",NULL
2018,"TARRAGONA","PRIORAT","43040","CAPÇANES",1,"PRIMARI","34884",NULL
2018,"TARRAGONA","PRIORAT","43040","CAPÇANES",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","PRIORAT","43040","CAPÇANES",6,"TERCIARI","97253",NULL
2018,"TARRAGONA","PRIORAT","43040","CAPÇANES",7,"USOS DOMESTICS","764788",NULL
2018,"TARRAGONA","TERRA ALTA","43041","CASERES",1,"PRIMARI","41014",NULL
2018,"TARRAGONA","TERRA ALTA","43041","CASERES",3,"INDUSTRIAL","723142","Inclou el consum del sector energètic."
2018,"TARRAGONA","TERRA ALTA","43041","CASERES",6,"TERCIARI","202763",NULL
2018,"TARRAGONA","TERRA ALTA","43041","CASERES",7,"USOS DOMESTICS","404502",NULL
2018,"TARRAGONA","BAIX CAMP","43042","CASTELLVELL DEL CAMP",1,"PRIMARI","58734",NULL
2018,"TARRAGONA","BAIX CAMP","43042","CASTELLVELL DEL CAMP",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","BAIX CAMP","43042","CASTELLVELL DEL CAMP",4,"CONSTRUCCIO I OBRES PUBLIQUES","47086",NULL
2018,"TARRAGONA","BAIX CAMP","43042","CASTELLVELL DEL CAMP",6,"TERCIARI","1199988",NULL
2018,"TARRAGONA","BAIX CAMP","43042","CASTELLVELL DEL CAMP",7,"USOS DOMESTICS","4578371",NULL
2018,"TARRAGONA","TARRAGONES","43043","CATLLAR, EL",1,"PRIMARI","81597",NULL
2018,"TARRAGONA","TARRAGONES","43043","CATLLAR, EL",3,"INDUSTRIAL","452023",NULL
2018,"TARRAGONA","TARRAGONES","43043","CATLLAR, EL",4,"CONSTRUCCIO I OBRES PUBLIQUES","3625",NULL
2018,"TARRAGONA","TARRAGONES","43043","CATLLAR, EL",6,"TERCIARI","13358402",NULL
2018,"TARRAGONA","TARRAGONES","43043","CATLLAR, EL",7,"USOS DOMESTICS","8610238",NULL
2018,"TARRAGONA","MONTSIA","43044","SENIA, LA",1,"PRIMARI","333619",NULL
2018,"TARRAGONA","MONTSIA","43044","SENIA, LA",3,"INDUSTRIAL","8330703",NULL
2018,"TARRAGONA","MONTSIA","43044","SENIA, LA",4,"CONSTRUCCIO I OBRES PUBLIQUES","524175",NULL
2018,"TARRAGONA","MONTSIA","43044","SENIA, LA",6,"TERCIARI","5268866",NULL
2018,"TARRAGONA","MONTSIA","43044","SENIA, LA",7,"USOS DOMESTICS","7474818",NULL
2018,"TARRAGONA","BAIX CAMP","43045","COLLDEJOU",1,"PRIMARI","7845",NULL
2018,"TARRAGONA","BAIX CAMP","43045","COLLDEJOU",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","BAIX CAMP","43045","COLLDEJOU",6,"TERCIARI","79017",NULL
2018,"TARRAGONA","BAIX CAMP","43045","COLLDEJOU",7,"USOS DOMESTICS","261932",NULL
2018,"TARRAGONA","CONCA DE BARBERA","43046","CONESA",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","CONCA DE BARBERA","43046","CONESA",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic. Inclou el consum del sector energètic."
2018,"TARRAGONA","CONCA DE BARBERA","43046","CONESA",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","CONCA DE BARBERA","43046","CONESA",6,"TERCIARI","113454",NULL
2018,"TARRAGONA","CONCA DE BARBERA","43046","CONESA",7,"USOS DOMESTICS","172138",NULL
2018,"TARRAGONA","TARRAGONES","43047","CONSTANTI",1,"PRIMARI","493661",NULL
2018,"TARRAGONA","TARRAGONES","43047","CONSTANTI",3,"INDUSTRIAL","10377125",NULL
2018,"TARRAGONA","TARRAGONES","43047","CONSTANTI",4,"CONSTRUCCIO I OBRES PUBLIQUES","282655",NULL
2018,"TARRAGONA","TARRAGONES","43047","CONSTANTI",6,"TERCIARI","23566030",NULL
2018,"TARRAGONA","TARRAGONES","43047","CONSTANTI",7,"USOS DOMESTICS","8183024",NULL
2018,"TARRAGONA","TERRA ALTA","43048","CORBERA D'EBRE",1,"PRIMARI","204211",NULL
2018,"TARRAGONA","TERRA ALTA","43048","CORBERA D'EBRE",3,"INDUSTRIAL","650492","Inclou el consum del sector energètic."
2018,"TARRAGONA","TERRA ALTA","43048","CORBERA D'EBRE",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","TERRA ALTA","43048","CORBERA D'EBRE",6,"TERCIARI","603782",NULL
2018,"TARRAGONA","TERRA ALTA","43048","CORBERA D'EBRE",7,"USOS DOMESTICS","1490697",NULL
2018,"TARRAGONA","PRIORAT","43049","CORNUDELLA DE MONTSANT",1,"PRIMARI","70179",NULL
2018,"TARRAGONA","PRIORAT","43049","CORNUDELLA DE MONTSANT",3,"INDUSTRIAL","75796",NULL
2018,"TARRAGONA","PRIORAT","43049","CORNUDELLA DE MONTSANT",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","PRIORAT","43049","CORNUDELLA DE MONTSANT",6,"TERCIARI","1278059",NULL
2018,"TARRAGONA","PRIORAT","43049","CORNUDELLA DE MONTSANT",7,"USOS DOMESTICS","1458137",NULL
2018,"TARRAGONA","TARRAGONES","43050","CREIXELL",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","TARRAGONES","43050","CREIXELL",3,"INDUSTRIAL","37726",NULL
2018,"TARRAGONA","TARRAGONES","43050","CREIXELL",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","TARRAGONES","43050","CREIXELL",6,"TERCIARI","6760156",NULL
2018,"TARRAGONA","TARRAGONES","43050","CREIXELL",7,"USOS DOMESTICS","8010138",NULL
2018,"TARRAGONA","BAIX PENEDES","43051","CUNIT",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","BAIX PENEDES","43051","CUNIT",3,"INDUSTRIAL","69681",NULL
2018,"TARRAGONA","BAIX PENEDES","43051","CUNIT",4,"CONSTRUCCIO I OBRES PUBLIQUES","121610",NULL
2018,"TARRAGONA","BAIX PENEDES","43051","CUNIT",6,"TERCIARI","11249768",NULL
2018,"TARRAGONA","BAIX PENEDES","43051","CUNIT",7,"USOS DOMESTICS","23932067",NULL
2018,"TARRAGONA","BAIX EBRE","43052","XERTA",1,"PRIMARI","272637",NULL
2018,"TARRAGONA","BAIX EBRE","43052","XERTA",3,"INDUSTRIAL","44514","Inclou el consum del sector energètic."
2018,"TARRAGONA","BAIX EBRE","43052","XERTA",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","BAIX EBRE","43052","XERTA",6,"TERCIARI","1305777",NULL
2018,"TARRAGONA","BAIX EBRE","43052","XERTA",7,"USOS DOMESTICS","1829005",NULL
2018,"TARRAGONA","BAIX CAMP","43053","DUESAIGUES",1,"PRIMARI","32960",NULL
2018,"TARRAGONA","BAIX CAMP","43053","DUESAIGUES",6,"TERCIARI","221122",NULL
2018,"TARRAGONA","BAIX CAMP","43053","DUESAIGUES",7,"USOS DOMESTICS","289157",NULL
2018,"TARRAGONA","CONCA DE BARBERA","43054","ESPLUGA DE FRANCOLI, L'",1,"PRIMARI","532486",NULL
2018,"TARRAGONA","CONCA DE BARBERA","43054","ESPLUGA DE FRANCOLI, L'",3,"INDUSTRIAL","7217384",NULL
2018,"TARRAGONA","CONCA DE BARBERA","43054","ESPLUGA DE FRANCOLI, L'",4,"CONSTRUCCIO I OBRES PUBLIQUES","9811",NULL
2018,"TARRAGONA","CONCA DE BARBERA","43054","ESPLUGA DE FRANCOLI, L'",5,"TRANSPORT",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","CONCA DE BARBERA","43054","ESPLUGA DE FRANCOLI, L'",6,"TERCIARI","4202163",NULL
2018,"TARRAGONA","CONCA DE BARBERA","43054","ESPLUGA DE FRANCOLI, L'",7,"USOS DOMESTICS","4925462",NULL
2018,"TARRAGONA","PRIORAT","43055","FALSET",1,"PRIMARI","658356",NULL
2018,"TARRAGONA","PRIORAT","43055","FALSET",3,"INDUSTRIAL","2037954",NULL
2018,"TARRAGONA","PRIORAT","43055","FALSET",4,"CONSTRUCCIO I OBRES PUBLIQUES","248647",NULL
2018,"TARRAGONA","PRIORAT","43055","FALSET",6,"TERCIARI","3677777",NULL
2018,"TARRAGONA","PRIORAT","43055","FALSET",7,"USOS DOMESTICS","3976715",NULL
2018,"TARRAGONA","TERRA ALTA","43056","FATARELLA, LA",1,"PRIMARI","401867",NULL
2018,"TARRAGONA","TERRA ALTA","43056","FATARELLA, LA",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic. Inclou el consum del sector energètic."
2018,"TARRAGONA","TERRA ALTA","43056","FATARELLA, LA",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","TERRA ALTA","43056","FATARELLA, LA",6,"TERCIARI","751598",NULL
2018,"TARRAGONA","TERRA ALTA","43056","FATARELLA, LA",7,"USOS DOMESTICS","1699715",NULL
2018,"TARRAGONA","BAIX CAMP","43057","FEBRO, LA",6,"TERCIARI","101801",NULL
2018,"TARRAGONA","BAIX CAMP","43057","FEBRO, LA",7,"USOS DOMESTICS","82801",NULL
2018,"TARRAGONA","PRIORAT","43058","FIGUERA, LA",1,"PRIMARI","73352",NULL
2018,"TARRAGONA","PRIORAT","43058","FIGUERA, LA",3,"INDUSTRIAL","39664",NULL
2018,"TARRAGONA","PRIORAT","43058","FIGUERA, LA",6,"TERCIARI","168254",NULL
2018,"TARRAGONA","PRIORAT","43058","FIGUERA, LA",7,"USOS DOMESTICS","192577",NULL
2018,"TARRAGONA","ALT CAMP","43059","FIGUEROLA DEL CAMP",1,"PRIMARI","92827",NULL
2018,"TARRAGONA","ALT CAMP","43059","FIGUEROLA DEL CAMP",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","ALT CAMP","43059","FIGUEROLA DEL CAMP",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","ALT CAMP","43059","FIGUEROLA DEL CAMP",6,"TERCIARI","267317",NULL
2018,"TARRAGONA","ALT CAMP","43059","FIGUEROLA DEL CAMP",7,"USOS DOMESTICS","543722",NULL
2018,"TARRAGONA","RIBERA D'EBRE","43060","FLIX",1,"PRIMARI","11465698",NULL
2018,"TARRAGONA","RIBERA D'EBRE","43060","FLIX",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic. Inclou el consum del sector energètic."
2018,"TARRAGONA","RIBERA D'EBRE","43060","FLIX",4,"CONSTRUCCIO I OBRES PUBLIQUES","6708",NULL
2018,"TARRAGONA","RIBERA D'EBRE","43060","FLIX",5,"TRANSPORT",NULL,"Dada subjecta a secret estadístic."
2018,"TARRAGONA","RIBERA D'EBRE","43060","FLIX",6,"TERCIARI","5952213",NULL
